class	chr	start	end	linkedGene	ATAC_x	ATAC_y	ATAC_x_pred	ATAC_y_pred	training	ChIP_NHR-23	ChIP_GRH-1	ChIP_BLMP-1	ChIP_LIN-14	ChIP_NHR-43	ChIP_NHR-21	ChIP_HLH-11	ChIP_NHR-25	ChIP_HAM-2	TFCluster	Vec_x_NHR-23	Vec_x_GRH-1	Vec_x_BLMP-1	Vec_x_LIN-14	Vec_x_NHR-43	Vec_x_NHR-21	Vec_x_HLH-11	Vec_x_NHR-25	Vec_x_HAM-2	Vec_y_NHR-23	Vec_y_GRH-1	Vec_y_BLMP-1	Vec_y_LIN-14	Vec_y_NHR-43	Vec_y_NHR-21	Vec_y_HLH-11	Vec_y_NHR-25	Vec_y_HAM-2
ce_ATAC_peaks_peak_4176	flat	chrI	8798320	8798398	NA	-0.116330486263914	-0.0834544323077509	0.285799685826516	-0.385937686967572	FALSE	-0.607274191930395	-0.0622346720287865	1.32060588358113	0.493064464611344	-0.601640858479017	1.68658400075952	-0.298550249802815	2.16909498495823	-1.84846324241384	77	-0.0872534527994252	0.0102516442280799	-0.126033914449303	0.132249112045611	0.0411485757506711	-0.00221792201495269	0.0556564579681698	0.169512378909717	0.0924868061879485	-0.0702399957872887	0.00452705983275433	0.119148708881072	0.00622293674210173	0.00595682764588893	0.288923402662823	-0.00255991179269274	-0.617312383211305	-0.120604331940925
ce_ATAC_peaks_peak_4177	flat	chrI	8798885	8799022	NA	-0.0969917030635779	-0.0290078516235877	0.0527655559646192	0.0327559804519847	FALSE	0.136300512645857	-0.105398903727348	0.705863162275914	-0.220048935868714	-0.0409883251926236	1.12042716359976	-0.23722360039031	0.634177037574868	-0.941197004544044	78	0.0195837242957393	0.0173618985658448	-0.0673650621379591	-0.059021240555549	0.00280335216651619	-0.00147340427229229	0.0442237960038602	0.0495602355059167	0.0470922563925423	0.0157651149369898	0.00766690219335799	0.0636849233200611	-0.00277722429085859	0.000405824147787033	0.191936854848213	-0.00203406794181306	-0.180483261986227	-0.0614090847755253
ce_ATAC_peaks_peak_4178	flat	chrI	8799311	8799397	NA	-0.101580646063532	0.0633588722416705	-0.0407819281689515	0.0156317073949815	FALSE	-0.179792381009276	0.538758685831742	0.268907399538743	0.137689747516743	0.493537990291216	1.41481202202408	-0.17225029826487	0.548888284410881	-0.462479077146713	78	-0.0258326572058363	-0.0887473524304932	-0.0256635629218507	0.0369309657333086	-0.0337549970104638	-0.00186053154141971	0.0321113162414546	0.0428950135846418	0.0231398773817073	-0.0207955751330951	-0.0391902572419477	0.0242615680135575	0.00173777396330528	-0.00488650447094878	0.242366999418578	-0.00147695595670852	-0.156210556622061	-0.0301747845756985
ce_ATAC_peaks_peak_4183	flat	chrI	8801841	8801998	NA	-0.0394716599228786	-0.0282548236788879	-0.163942240119349	-0.347562123398795	FALSE	-0.0980190064222903	0.341657714378891	-0.0895149992753747	-0.137951461579932	2.21860823658191	1.95942299276549	0.515919666258971	2.06880454712679	-0.47366077307303	20	-0.0140834187652983	-0.0562797749455676	0.00854299219840551	-0.0370011623403463	-0.151739310582806	-0.00257671565145999	-0.0961789890950005	0.161674791889971	0.0236993471727535	-0.0113373080721419	-0.0248527848688574	-0.00807629037682973	-0.00174107704064432	-0.021966371952328	0.335662592595824	0.00442374052143899	-0.588770281726421	-0.0309043424788348
ce_ATAC_peaks_peak_4215	osc	chrI	8857452	8857690	NA	-0.0695639092045738	0.271844008267105	-0.191060354173926	0.298546798191509	FALSE	0.195706238046978	0.00999493384771769	1.99658611301479	0.284304880432946	1.24999753420818	1.18506129768703	0.314565013726734	0.246661755833033	-0.463167526826299	47	0.0281191679654687	-0.00164642156132197	-0.190547056080046	0.0762558867776613	-0.0854922292919893	-0.00155840061332541	-0.0586419689023943	0.0192763439624615	0.0231743235695595	0.0226362416164418	-0.00072704912033778	0.180137511496234	0.00358819467511128	-0.0123761871623683	0.203009125153308	0.00269722999307311	-0.0701985654829712	-0.0302197029769824
ce_ATAC_peaks_peak_4225	flat	chrI	8869089	8869355	NA	0.177536682260079	-0.136742583537488	0.0816618781052858	-0.0381711916124105	FALSE	0.155112610672796	-0.137007292176324	2.42320718284901	1.53000177489469	0.958201482092826	1.42696439012141	1.26029468032296	1.86698364440814	-0.28280321989332	12	0.0222866557376864	0.0225686095910426	-0.231262249073091	0.410375094294266	-0.0655351539288403	-0.00187651236699658	-0.234947175389171	0.145902711104766	0.0141498981356241	0.0179410046812286	0.00996615213010174	0.218628442275952	0.0193100597261212	-0.0094871234199287	0.244448783391099	0.0108063658180073	-0.531333173945036	-0.0184517022699553
ce_ATAC_peaks_peak_4233	osc	chrI	8894545	8894875	WBGene00010135	0.512712058250005	-0.387345031702966	0.137094805269637	-0.485592260870719	FALSE	-0.135577643266712	0.518281626772193	0.974883100933144	0.463257075610631	-0.061247032339928	-0.266955703476121	-0.295556449715958	1.53991744043893	-0.614634755704775	80	-0.0194798620699252	-0.0853742564138744	-0.0930393653918103	0.124254212776507	0.00418892452901988	0.000351056888651995	0.0550983465319566	0.120342848267842	0.0307529001512694	-0.0156815046949927	-0.0377007198419829	0.0879566449235981	0.00584673949100827	0.000606404984517621	-0.045731342271618	-0.00253424152729397	-0.438251949176082	-0.0401022927578735
ce_ATAC_peaks_peak_4235	osc	chrI	8896967	8897067	NA	0.232826265659859	-0.310908042138137	0.290744331403843	-0.228509731810264	TRUE	-0.223416457980477	-0.485049780063745	1.53704434157641	0.857753523103492	-0.305526710832013	0.646835071361425	0.165879438650811	1.53509693975689	-1.00893012320262	77	-0.0321005859133376	0.0799001202387932	-0.146690028765971	0.230065538942962	0.0208961689143041	-0.000850612684675025	-0.0309236452193563	0.119966131460226	0.0504812444308982	-0.0258413271564788	0.0352833766874712	0.138676384126935	0.010825655259491	0.00302501057232489	0.110807282468725	0.00142232917724211	-0.436880061460267	-0.065828381485708
ce_ATAC_peaks_peak_4236	osc	chrI	8897150	8897242	NA	0.135409627367161	-0.41029570359612	0.450094579299167	-0.182662210549841	FALSE	-0.336463273076558	-0.197024454427925	1.25237377490318	1.73912540546046	0.408832028483853	1.19853530097325	0.0525225146868722	1.5776962740493	-0.700973914553103	51	-0.048343207576143	0.0324549731714237	-0.119522085405734	0.466465963612698	-0.0279616243748762	-0.00157611943936942	-0.00979137392443381	0.123295222415649	0.0350728308199519	-0.0389168174730923	0.014331906389712	0.112992619653933	0.0219493964005158	-0.00404783334688098	0.205317314294906	0.00045035301366388	-0.449003595356948	-0.0457355541256496
ce_ATAC_peaks_peak_4252	osc	chrI	8917068	8917306	NA	-0.202062497828657	0.188535231214581	0.111816442753231	0.0443727003323744	FALSE	-0.278993559262057	-0.325011215210381	0.829718558041866	0.319513765191607	-1.56645095019042	0.286538292815777	0.344652676725313	0.159281465541227	-0.737390577271416	98	-0.040085930997716	0.0535376702384093	-0.0791853792727885	0.0856995682425576	0.10713571838617	-0.000376808737351284	-0.0642509836399364	0.0124476707232069	0.0368949178106796	-0.0322696183826855	0.0236418891529311	0.074859499078765	0.00403256387698797	0.0155093827065083	0.0490859740850434	0.00295521592132304	-0.045330620270895	-0.0481115858356038
ce_ATAC_peaks_peak_4258	osc	chrI	8927381	8927599	NA	-0.188432713386058	-0.417893822450434	-0.186965902554509	-0.137004550868345	FALSE	-0.436698078844269	0.693177264204262	1.08145622563503	0.561309365549052	0.150667285126728	0.198005237353646	0.560847672215081	0.562005310046686	-0.276197466544673	65	-0.0627449934747193	-0.114184046737305	-0.103210324228408	0.150553670979435	-0.0103047259969319	-0.000260384407064704	-0.104554576376342	0.0439200946600046	0.0138193830268227	-0.050510414613263	-0.0504229370455452	0.0975719664722327	0.00708425150312616	-0.00149175215865966	0.0339196546958305	0.0048089746063047	-0.159943589251814	-0.0180207050765571
ce_ATAC_peaks_peak_4259	osc	chrI	8927767	8928349	NA	-0.145703599113153	-0.327024052814702	0.0197723735707885	-0.21658898629896	TRUE	0.300558053976581	1.62503213855823	1.07392519661932	1.09062484561452	-0.218119233573436	0.291648566204479	0.233008396742709	1.03731147754963	-0.0415074210384658	53	0.0431843281414115	-0.267684408073832	-0.102491589685058	0.292525983435238	0.0149180290515257	-0.000383528940938016	-0.0434379875686138	0.0810647470254407	0.00207680018561424	0.0347638623963958	-0.118207704509137	0.0968924962419968	0.0137647101154884	0.00215959182681683	0.0499613989529042	0.001997924781547	-0.295213084156817	-0.00270818194815588
ce_ATAC_peaks_peak_4264	osc	chrI	8946280	8946385	WBGene00009964	-0.312949071060471	-0.265437608446908	-0.17187277068976	-0.0107593964194292	FALSE	-0.047690065528632	0.277190225683571	0.518655978204393	0.117592199087062	0.91743247497945	0.671634865845301	0.498480162311565	0.392370623094563	-0.489513105319214	78	-0.00685213193133841	-0.0456603286331249	-0.0494986763260292	0.0315404273252851	-0.0627468017851287	-0.000883225356280661	-0.0929278746877085	0.0306633311110293	0.0244925095935356	-0.00551604208830033	-0.0201633060128247	0.0467945743123039	0.00148412402191716	-0.00908347073370265	0.115055657292863	0.00427420592267994	-0.111666499680407	-0.0319386394539588
ce_ATAC_peaks_peak_4284	osc	chrI	8975063	8975330	NA	0.177635250103867	0.356373046715182	-0.159821538697938	0.226289301368702	FALSE	0.29485270046205	-0.00625057017071993	0.700428397028721	0.0221033220575963	2.07312490284025	2.30172065200809	0.321431535603856	0.913314023323648	0.178563831478501	31	0.0423645801590352	0.00102962897568143	-0.0668463875305438	0.00592852441248112	-0.141789135333633	-0.00302685007332042	-0.0599220424796027	0.0713744828413669	-0.00893433966940211	0.0341039561923272	0.000454677500969074	0.0631945837946012	0.000278964688852897	-0.0205259459369818	0.394300528439727	0.00275610681645422	-0.259924097500545	0.0116505273732974
ce_ATAC_peaks_peak_4285	osc	chrI	8975571	8975778	NA	0.218605462460467	0.224635285064037	-0.0354412733809044	0.386552626656099	TRUE	1.04731119277144	0.0411852298954056	1.05754234402598	0.107091358798526	1.16814691717299	2.50556351115686	0.484748259736161	0.893788870122097	0.0644086422384229	34	0.150478184219076	-0.00678426206125232	-0.100928068677121	0.0287239055445351	-0.07989414487361	-0.00329491117474991	-0.0903679402746047	0.0698486136697892	-0.00322264975296721	0.121136604759054	-0.002995886278247	0.0954143900495633	0.00135159355268941	-0.011565786719119	0.429220207772188	0.00415646206092769	-0.254367347363277	0.00420238882231876
ce_ATAC_peaks_peak_4286	osc	chrI	8976106	8976254	NA	0.0788839931118171	0.309186623803496	0.000128617356745173	0.190562459037592	FALSE	0.623144267124027	0.144456107987876	0.666281840024322	0.168662633070392	0.612318103072499	1.92412724091516	0.328912866930115	1.00380170717551	0.399334546408916	34	0.0895336729622962	-0.0237956203092032	-0.063587561943185	0.0452384729782064	-0.0418788343455977	-0.00253030039729661	-0.0613167303178507	0.0784459954575168	-0.019980476728141	0.0720755982705776	-0.0105079921328331	0.060113787146342	0.00212868087579722	-0.00606254271639987	0.329616188313826	0.00282025530837403	-0.285676389657977	0.0260548736298847
ce_ATAC_peaks_peak_4287	osc	chrI	8976395	8977204	NA	0.0990158846687609	0.330369183184125	0.0233285398063654	0.185135559410554	FALSE	0.094527674556335	0.0953052079245857	-0.0622394711070452	0.0826479711482344	-0.0106502814679239	1.38166110326839	0.00228215572193626	0.287938444656863	0.472670181443255	89	0.0135817824958482	-0.0156992083813683	0.00593991309171182	0.022167731769802	0.000728414481118755	-0.00181693682423335	-0.000425444976511174	0.0225020716344004	-0.0236497834844029	0.0109334853198902	-0.0069326689541824	-0.005615416920403	0.00104309503773288	0.000105448109433612	0.236688019750812	1.95682882503178e-05	-0.0819456818267032	0.0308397106057231
ce_ATAC_peaks_peak_4288	osc	chrI	8977377	8977634	NA	0.0105985364612075	0.342107716028791	-0.0357698877151639	-0.0196430835392932	FALSE	-0.227472605416074	-0.0674103905514997	0.174213942496132	0.0316662938404672	0.291651764490752	0.608398195609284	0.0474167379883574	0.467539894248163	0.259996473612683	90	-0.0326833751599782	0.0111042176118521	-0.0166263571875753	0.00849349231743611	-0.0199472069671331	-0.000800066733285539	-0.0088395427120887	0.0365377266826928	-0.0130087755670841	-0.0263104789540932	0.00490355072868096	0.0157180628797496	0.000399658376478951	-0.00288763515510373	0.104222782126592	0.000406573656620915	-0.133059256679003	0.0169636594807838
ce_ATAC_peaks_peak_4289	osc	chrI	8977711	8978303	NA	0.0660843212048927	0.255313077778084	-0.0847614028483103	0.033850685377066	FALSE	-0.108675264566667	0.169263210185523	-0.0596509152423669	0.125804033700633	0.987682016384857	0.696733022988042	0.0590793109930369	0.269015639189684	0.444547115720799	81	-0.0156145151454412	-0.0278819853171567	0.0056928705543036	0.0337429949687802	-0.0675514431841156	-0.000916230386114076	-0.0110137077133385	0.0210232752734153	-0.0222426618986433	-0.0125698576142029	-0.0123125045093754	-0.00538187026354078	0.00158776508917017	-0.00977900928374835	0.119355143686058	0.000506574102735221	-0.0765603565085438	0.0290048006785134
ce_ATAC_peaks_peak_4290	osc	chrI	8978441	8978563	NA	0.120893490054354	0.325131582794924	-0.19003299056006	0.0976538451710625	FALSE	-0.0938544675432942	0.217241464691763	-0.0906209622505629	-0.17747950499398	0.700563333062459	0.78142247232029	0.200439932313046	0.0773404292348288	0.430575946671521	89	-0.0134850557830764	-0.0357852324918945	0.00864854135938682	-0.0476033229453066	-0.0479142714002836	-0.00102760022836541	-0.0373664958421303	0.00604406917926967	-0.0215436224076593	-0.010855619244914	-0.0158025273815197	-0.0081760734099074	-0.00223995808229181	-0.00693625602594956	0.133863026993202	0.00171866728228698	-0.0220106565275457	0.0280932415677022
ce_ATAC_peaks_peak_4291	osc	chrI	8978670	8979119	NA	0.11680683830895	0.303019254382283	-0.119751081990194	0.0560403946813379	FALSE	-0.125814698082131	0.291538889625423	0.0853666252612155	-0.101244830367952	0.138884342961643	1.12672257443195	0.174569109897358	0.410157331687415	0.137433777810973	89	-0.018077117332596	-0.0480239210340313	-0.00814708618124734	-0.0271557572617294	-0.00949884441257353	-0.00148168297662697	-0.0325435947012613	0.0320533427552664	-0.00687642084539504	-0.0145522796468202	-0.0212070531407087	0.00770201262001516	-0.00127780487150136	-0.00137508961048045	0.193015301885525	0.00149683855016459	-0.116728498139248	0.0089669670343918
ce_ATAC_peaks_peak_4292	osc	chrI	8979410	8979560	NA	0.118673847281538	0.326440152494558	0.0933645054982773	0.00646528486274717	FALSE	0.246987152042026	0.203912349664901	-0.142246533817202	0.283542516903888	0.766706814560436	1.20331683445118	0.0414003648478377	0.624056891106162	-0.295976937101554	60	0.0354872347600661	-0.0335895859065419	0.0135755017425877	0.0760514066193652	-0.0524380832732226	-0.00158240733748843	-0.00771795591376138	0.0487693572296211	0.0148090375776515	0.028567616983359	-0.0148329440403179	-0.0128338750098308	0.0035785729311887	-0.00759114060306847	0.206136423762188	0.000354986412725362	-0.177603124519511	-0.0193112310539861
ce_ATAC_peaks_peak_4293	osc	chrI	8980013	8980127	NA	0.0764778546545601	0.239582277606535	-0.0226688568372086	-0.00571775498345903	TRUE	-0.250550759979666	0.112080934057483	-0.547574181680417	0.0249713658362245	0.716543907544467	1.31930723279278	0.0535759697348738	0.520542467221337	0.14216586331862	60	-0.0359992556908324	-0.0184626000788872	0.0522585265040712	0.00669778739988886	-0.0490072455065877	-0.00173493911645059	-0.00998776155646286	0.0406798192583168	-0.00711318805026465	-0.0289797995029745	-0.00815296486747007	-0.0494036544702575	0.000315162095660646	-0.00709447920266709	0.226006374236034	0.000459385838128881	-0.148143494513351	0.00927571540343799
ce_ATAC_peaks_peak_4294	osc	chrI	8980300	8980505	NA	-0.0738132687862621	0.239662676036563	-0.0804905081749411	0.128835978675912	TRUE	-0.175404493471948	0.172986705236648	-0.0435887109008227	0.198955721089014	0.948981573333082	1.16243909080089	0.110151619160248	0.131897245715879	0.153019330580633	60	-0.0252022033791877	-0.028495340305699	0.0041599510716493	0.0533636458087819	-0.0649045682419344	-0.00152865155211234	-0.0205347306390376	0.0103076241695191	-0.00765623510692033	-0.0202880528207154	-0.0125833581080834	-0.00393269384166293	0.00251100810477609	-0.00939583738671037	0.199133786014349	0.000944492356173738	-0.0375372234302798	0.00998385778806471
ce_ATAC_peaks_peak_4295	osc	chrI	8980700	8980843	NA	0.0877254521224603	0.286133931471814	0.258181428255236	0.17954872610993	FALSE	1.13577888699487	0.0556162036235802	-0.275845523699672	0.359139702408708	0.871656779510635	1.58311676094252	0.149098544968567	0.540217812186287	-0.57511682495806	62	0.163189265777903	-0.00916141299180729	0.026325712740967	0.0963279857965737	-0.0596160226068328	-0.00208185866506133	-0.0277953105269185	0.0422174257504281	0.0287756429799841	0.131369166182111	-0.00404562076519238	-0.0248875447308425	0.0045326804303942	-0.00863024697997061	0.271198755103854	0.00127844181604421	-0.153742988392155	-0.0375239165543134
ce_ATAC_peaks_peak_4296	osc	chrI	8981163	8981504	NA	0.140418000972108	0.353120952990371	-0.164022190852349	0.290714802643839	FALSE	0.556035362820317	0.156763515110337	-0.239375132175609	-0.150153910919675	1.58147065184571	1.63768588068175	0.433521002472027	0.108013394660619	0.359116343115896	62	0.0798914327816761	-0.0258229654381571	0.0228451086770112	-0.040274087496765	-0.108162974634819	-0.00215361912997249	-0.080818031364366	0.00844112757163938	-0.0179681818185967	0.064313488142699	-0.0114032546386542	-0.0215970853163381	-0.00189508341463799	-0.0156580923109049	0.280546819444719	0.00371721520025892	-0.0307400120967842	0.0234308076334817
ce_ATAC_peaks_peak_4297	osc	chrI	8983933	8984154	NA	0.468901595317408	0.527795779389904	0.172307980460927	0.328991584563349	FALSE	1.57277556278437	0.489424791851315	1.50212927826838	1.34220856773382	1.23548175695965	2.39387635670983	0.908145763461323	1.57500826450175	1.11593004455874	11	0.2259771618077	-0.0806207967182816	-0.143357859678534	0.360005443512803	-0.0844994384080705	-0.00314803832493992	-0.169298724574639	0.123085157436431	-0.0558349245915414	0.181914117827334	-0.0356016227629414	0.135526250718191	0.0169399330334997	-0.0122324668980329	0.410087432480811	0.0077868735695383	-0.448238602771838	0.0728096693667884
ce_ATAC_peaks_peak_4298	osc	chrI	8984926	8985187	NA	0.210342062969842	0.346701057030386	0.226108372234307	0.207384658435786	FALSE	0.422289996592628	0.439953795065807	1.4497954364293	1.33674608580712	0.465854099466102	1.7101428989234	-0.0283571977689175	1.01009106960346	0.647258942630534	21	0.0606748331725376	-0.0724716566630576	-0.138363304507188	0.358540303685822	-0.0318615872417683	-0.00224890286077013	0.00528641723382659	0.0789375021893014	-0.0323852327743958	0.0488439126441259	-0.0320030151840278	0.130804547018822	0.0168709913799747	-0.00461240711886782	0.292959203439677	-0.000243148096591168	-0.287466307267026	0.0422308816196996
ce_ATAC_peaks_peak_4299	osc	chrI	8985667	8986485	NA	0.232955035574316	0.314944067499935	0.320955434892514	0.0364318862427032	FALSE	1.15809219432736	1.05520139878263	1.43086443808342	2.13100971689725	1.35514502255679	1.97448191674387	0.499965021958879	2.18482588967972	1.77673736680484	5	0.166395252684651	-0.173818692645928	-0.136556597558788	0.571576666029619	-0.0926836780247826	-0.00259651870840712	-0.0932046858061181	0.170741731750525	-0.0888980428282574	0.133950021146575	-0.0767572112485057	0.129096540081412	0.0268953445580564	-0.0134172492123664	0.33824228951831	0.00428693781529823	-0.621789311308523	0.115924524892446
ce_ATAC_peaks_peak_4300	osc	chrI	8986648	8986811	NA	-0.0605939483602138	-0.455764095568057	-0.053552811013143	-0.523369251280902	TRUE	0.7223574593426	3.25709529706788	1.0285020195971	1.68052663054726	1.48739436482984	1.51658892326741	0.298518175171414	2.67741332519556	0.465077899362396	3	0.103788672926655	-0.536527005188479	-0.0981565637109877	0.450748676106814	-0.10172872874201	-0.00199437203189015	-0.0556504785379881	0.209236896136761	-0.023269907972018	0.0835510311081297	-0.236926857813097	0.0927942918020789	0.0212098248117643	-0.0147266458849832	0.259802080390803	0.00255963676955267	-0.761976959091077	0.030344346625927
ce_ATAC_peaks_peak_4301	osc	chrI	8987008	8987558	WBGene00009342	0.466647957992069	0.442255914992048	0.073126555800649	0.231909058117992	TRUE	1.48955580420663	1.39859783715076	2.00651174525462	1.68304321101234	0.971122094988581	2.08351881365139	0.858646494590134	1.74572235715501	1.551623322843	5	0.214020106208218	-0.230384879958869	-0.191494323012689	0.451423670059502	-0.0664188452722609	-0.00273990636889981	-0.160070951430239	0.136426275349543	-0.0776345897736563	0.17228855565197	-0.101736473967657	0.181033029440617	0.0212415864213805	-0.00961505001104127	0.356921057522826	0.00736244330295263	-0.496822885209598	0.101236794966541
ce_ATAC_peaks_peak_4304	osc	chrI	8999669	8999858	WBGene00009343	0.432749128657142	0.431360528352932	0.107177573184387	0.25775168865492	FALSE	0.0264532151022469	0.00268825330495753	1.29262876674972	0.861202804629784	-0.119155756515634	0.183332793828713	-0.499959412764179	0.206482938751181	2.41944851812448	74	0.00380081087915144	-0.000442824161821519	-0.123363878223426	0.230990700766187	0.00814952908202974	-0.000241089586591817	0.0932036401265071	0.0161364137553691	-0.121055729453018	0.0030596948495961	-0.000195548287801905	0.116624536158444	0.0108691884327055	0.00117975748251794	0.0314061645247553	-0.00428688971939589	-0.0587638973382349	0.157858682552333
ce_ATAC_peaks_peak_4346	flat	chrI	9082888	9083459	NA	-0.135897567581138	0.161078227091572	-0.00499167102916295	0.0883228160652141	FALSE	-0.0922249282587105	0.0684560659753138	1.33700585852204	1.57653785376227	1.16227297098373	1.81217024955038	1.50402592537278	1.28928548166764	0.284179757040979	22	-0.0132509227819682	-0.0112764671324735	-0.127599069553011	0.422856941091263	-0.0794924026775511	-0.00238307270169177	-0.280384142213364	0.100756237327915	-0.0142187723882816	-0.0106671395861284	-0.0049796150037053	0.120628359898976	0.019897388758739	-0.0115076289584591	0.310437188108419	0.0128962333993033	-0.366923485991699	0.0185415154397689
ce_ATAC_peaks_peak_4350	osc	chrI	9087011	9087530	NA	-0.248945311105229	0.136397692558937	-0.108808428811686	0.114896366811449	FALSE	0.258582724598481	0.264610507702944	0.716937642165429	0.132679980033735	0.311229003283281	0.0850734717458447	0.195542093017878	-0.0518247904690789	0.152641902135772	83	0.0371532922941774	-0.0435881269323219	-0.068421970991932	0.0355872523880262	-0.0212861710386224	-0.000111874846309815	-0.0364534288222688	-0.00405005017292055	-0.00763735068951417	0.0299088117489846	-0.0192482351347917	0.0646840934712549	0.00167454599135242	-0.00308146879460143	0.0145736689794757	0.00167667087940774	0.0147490474763648	0.00995923219400176
ce_ATAC_peaks_peak_4358	osc	chrI	9093578	9093754	NA	0.191733588643859	0.309449670760083	0.102760715779398	0.148633599062508	FALSE	-0.258717642794847	-0.532599913463568	1.34399103562666	0.885491321056916	1.37274088624121	1.65074888914979	0.196994561124238	0.901709670615245	-0.105436086113031	51	-0.0371726774065942	0.0877328449037074	-0.128265709937218	0.237505335182044	-0.0938871280889076	-0.00217079748222161	-0.0367242014314531	0.0704676154856496	0.00527543455439108	-0.0299244169791596	0.0387422572750781	0.12125858186275	0.0111757323273353	-0.0135914653178245	0.282784602356154	0.00168912503155277	-0.256621563182904	-0.00687925431047387
ce_ATAC_peaks_peak_4384	osc	chrI	9116647	9116820	NA	0.0807231333990024	0.267100309527422	-0.0377701707587864	0.0837452922770594	FALSE	-0.0310154640183298	-0.0178618495231118	2.23457502401428	0.796061764801263	1.00239606869607	0.608534677752531	0.251512827250067	0.646631017634302	-0.583542653160051	47	-0.00445631703394666	0.0029423040340237	-0.213259868753162	0.213518655438726	-0.0685577948764823	-0.000800246212487298	-0.0468876281548732	0.0505335003013307	0.0291972244980849	-0.00358738456357452	0.00129930244474301	0.201609528110841	0.0100470473147339	-0.00992469266338462	0.104246162453461	0.00215659056696883	-0.18402759552822	-0.0380736658585101
ce_ATAC_peaks_peak_4416	flat	chrI	9145448	9145759	NA	0.0565140433789694	0.152297765607413	-0.147788029390444	0.00187308399943631	FALSE	-0.21175564639309	0.941859691590555	1.82062526011204	1.85116415708987	1.82525590981237	2.29611542435602	1.5776110257021	1.65812458115408	-0.14789805269895	6	-0.030425154803366	-0.155148410945095	-0.173753979995126	0.496516852454115	-0.124836403663056	-0.00301947898607973	-0.294102054177153	0.129580605842173	0.00739999488314432	-0.0244925865584784	-0.0685125355190713	0.16426183753655	0.0233634306984517	-0.018071802656288	0.393340314513112	0.0135271870368364	-0.471893044772857	-0.00964971627881963
ce_ATAC_peaks_peak_4417	flat	chrI	9145976	9146451	NA	-0.0578808604246958	0.0518261590685934	-0.018463092178041	-0.0522766820760893	FALSE	-0.361206550290494	0.257923984298398	0.22452383891226	0.263554850587627	0.451373812512246	0.0538470694914661	-0.151480428647389	-0.106808539840602	-0.753660967524001	99	-0.0518983337434949	-0.0424866852948625	-0.0214277542279013	0.0706903406494761	-0.0308712236781657	-7.08109414129552e-05	0.0282393470297952	-0.00834696949732811	0.0377089975258532	-0.0417787334088674	-0.0187618456265207	0.0202571606351428	0.00332630980529831	-0.004469038242849	0.00922437218299816	-0.00129886521921425	0.0303971171080788	-0.0491731593101559
ce_ATAC_peaks_peak_4427	osc	chrI	9154055	9154170	NA	0.315752792907585	-0.0250445736226221	0.147101832165607	-0.0806346433319349	FALSE	0.371379435235441	0.186339503308945	1.88533893065123	0.32877642808761	0.102772306532194	0.70508890224767	-0.446238402047165	1.18468601361361	-0.966699335296529	77	0.0533599788260175	-0.0306948880951251	-0.179930021854276	0.0881839876868585	-0.00702900074157557	-0.000927218684684363	0.0831888396801707	0.0925819043524179	0.0483682509958031	0.0429553738872093	-0.0135546641957899	0.170100483560745	0.00414946738434308	-0.00101754544784477	0.1207865630917	-0.00382626023092389	-0.337155058442497	-0.0630730029388768
ce_ATAC_peaks_peak_4428	osc	chrI	9154704	9154899	WBGene00010422	0.355999639720059	-0.0991797382230428	0.0988477993234279	0.0823294768652519	FALSE	0.0109755184760146	0.158349827605136	1.37855279413084	0.548161657042779	-0.319927800775875	0.85560354640559	-0.146138133434723	0.597200543987982	-0.26426008420502	70	0.00157696786068248	-0.0260842717293466	-0.131564160874542	0.147027209633737	0.0218811158840716	-0.00112515115807453	0.0272434234653243	0.0466705633453526	0.0132221028962224	0.00126947659189662	-0.0115186458079702	0.12437683913665	0.00691831507044768	0.0031675953211822	0.146570753574419	-0.00125305783997413	-0.169959957318978	-0.0172418418624218
ce_ATAC_peaks_peak_4476	osc	chrI	9210879	9211062	NA	0.685195841774786	-0.0348105764462555	0.268213669538454	-0.269205458580202	FALSE	0.588398570141434	0.869811356482477	1.47966125239355	1.37717220517934	0.938639159749753	0.881496604680175	-0.0156333015697188	1.94983851894496	-0.176818488851973	35	0.0845413942322933	-0.14328020509335	-0.14121359144063	0.36938334506103	-0.0641972100517772	-0.00115920151308549	0.00291439780168817	0.15237772809775	0.0088470124445337	0.0680567586061983	-0.0632716125214577	0.13349912339173	0.0173812069838922	-0.00929343746773855	0.151006411981395	-0.000134047360782573	-0.554913210972314	-0.0115366512211238
ce_ATAC_peaks_peak_4478	osc	chrI	9211979	9212478	NA	0.439332275693699	0.107222418287244	0.0942254196373033	-0.0512755603345118	FALSE	0.0027684017913422	0.629068265517132	1.19047620331829	1.18831050082993	1.27606636870156	1.09355747361462	0.0562485378738234	1.0074958847107	-0.255894812817592	51	0.000397765322881377	-0.103623652909651	-0.113614801984737	0.318727103347651	-0.0872751790298019	-0.00143806960949094	-0.0104859881578164	0.0787346913543988	0.0128035513038692	0.000320205489950553	-0.0457595353851273	0.10740804985237	0.0149975948529748	-0.0126342938913542	0.187333892733366	0.000482301708071012	-0.286727732063021	-0.0166960436317425
